"證券代碼	簡稱	年月日	收盤價(元)"
"0056   	元大高股息   	20171003	    22.3940"
"0056   	元大高股息   	20171005	    22.4367"
"0056   	元大高股息   	20171006	    22.5391"
"0056   	元大高股息   	20171011	    22.5391"
"0056   	元大高股息   	20171012	    22.5220"
"0056   	元大高股息   	20171013	    22.4281"
"0056   	元大高股息   	20171016	    22.5135"
"0056   	元大高股息   	20171017	    22.4537"
"0056   	元大高股息   	20171018	    22.4708"
"0056   	元大高股息   	20171019	    22.4879"
"0056   	元大高股息   	20171020	    22.4708"
"0056   	元大高股息   	20171023	    22.6159"
"0056   	元大高股息   	20171024	    22.7354"
"0056   	元大高股息   	20171025	    22.7354"
"0056   	元大高股息   	20171026	    22.7183"
"0056   	元大高股息   	20171027	    22.5220"
"0056   	元大高股息   	20171030	    22.5751"
"0056   	元大高股息   	20171031	    22.6459"
"0056   	元大高股息   	20171101	    22.6636"
"0056   	元大高股息   	20171102	    22.7256"
"0056   	元大高股息   	20171103	    22.7433"
"0056   	元大高股息   	20171106	    22.6636"
"0056   	元大高股息   	20171107	    22.6636"
"0056   	元大高股息   	20171108	    22.7079"
"0056   	元大高股息   	20171109	    22.4954"
"0056   	元大高股息   	20171110	    22.3892"
"0056   	元大高股息   	20171113	    22.1325"
"0056   	元大高股息   	20171114	    22.2564"
"0056   	元大高股息   	20171115	    22.1590"
"0056   	元大高股息   	20171116	    22.1679"
"0056   	元大高股息   	20171117	    22.2475"
"0056   	元大高股息   	20171120	    22.2121"
"0056   	元大高股息   	20171121	    22.3007"
"0056   	元大高股息   	20171122	    22.2830"
"0056   	元大高股息   	20171123	    22.3095"
"0056   	元大高股息   	20171124	    22.3626"
"0056   	元大高股息   	20171127	    22.3095"
"0056   	元大高股息   	20171128	    22.2210"
"0056   	元大高股息   	20171129	    22.2652"
"0056   	元大高股息   	20171130	    22.1236"
"0056   	元大高股息   	20171201	    22.1236"
"0056   	元大高股息   	20171204	    22.1236"
"0056   	元大高股息   	20171205	    22.0085"
"0056   	元大高股息   	20171206	    21.7872"
"0056   	元大高股息   	20171207	    21.6721"
"0056   	元大高股息   	20171208	    21.8846"
"0056   	元大高股息   	20171211	    22.0439"
"0056   	元大高股息   	20171212	    21.9554"
"0056   	元大高股息   	20171213	    21.9819"
"0056   	元大高股息   	20171214	    22.0616"
"0056   	元大高股息   	20171215	    22.0085"
"0056   	元大高股息   	20171218	    22.0882"
"0056   	元大高股息   	20171219	    22.0262"
"0056   	元大高股息   	20171220	    22.0439"
"0056   	元大高股息   	20171221	    22.0439"
"0056   	元大高股息   	20171222	    22.0439"
"0056   	元大高股息   	20171225	    22.0793"
"0056   	元大高股息   	20171226	    22.0351"
"0056   	元大高股息   	20171227	    22.0439"
"0056   	元大高股息   	20171228	    22.0439"
"0056   	元大高股息   	20171229	    22.1325"
"0056   	元大高股息   	20180102	    22.2475"
"0056   	元大高股息   	20180103	    22.4069"
"0056   	元大高股息   	20180104	    22.4954"
"0056   	元大高股息   	20180105	    22.5220"
"0056   	元大高股息   	20180108	    22.6371"
"0056   	元大高股息   	20180109	    22.5751"
"0056   	元大高股息   	20180110	    22.4600"
"0056   	元大高股息   	20180111	    22.4954"
"0056   	元大高股息   	20180112	    22.6105"
"0056   	元大高股息   	20180115	    22.7079"
"0056   	元大高股息   	20180116	    22.8407"
"0056   	元大高股息   	20180117	    22.9469"
"0056   	元大高股息   	20180118	    23.0355"
"0056   	元大高股息   	20180119	    23.0177"
"0056   	元大高股息   	20180122	    23.2391"
"0056   	元大高股息   	20180123	    23.1948"
"0056   	元大高股息   	20180124	    23.3010"
"0056   	元大高股息   	20180125	    23.4161"
"0056   	元大高股息   	20180126	    23.4958"
"0056   	元大高股息   	20180129	    23.7260"
"0056   	元大高股息   	20180130	    23.3807"
"0056   	元大高股息   	20180131	    23.4161"
"0056   	元大高股息   	20180201	    23.3896"
"0056   	元大高股息   	20180202	    23.3187"
"0056   	元大高股息   	20180205	    23.0177"
"0056   	元大高股息   	20180206	    22.1236"
"0056   	元大高股息   	20180207	    22.5131"
"0056   	元大高股息   	20180208	    22.5751"
"0056   	元大高股息   	20180209	    22.5751"
"0056   	元大高股息   	20180212	    22.2652"
"0056   	元大高股息   	20180221	    22.7699"
"0056   	元大高股息   	20180222	    22.6813"
"0056   	元大高股息   	20180223	    22.8407"
"0056   	元大高股息   	20180226	    23.0000"
"0056   	元大高股息   	20180227	    22.9735"
"0056   	元大高股息   	20180301	    22.9381"
"0056   	元大高股息   	20180302	    22.8053"
"0056   	元大高股息   	20180305	    22.6902"
"0056   	元大高股息   	20180306	    22.8053"
"0056   	元大高股息   	20180307	    22.7522"
"0056   	元大高股息   	20180308	    23.0266"
"0056   	元大高股息   	20180309	    22.9558"
"0056   	元大高股息   	20180312	    23.1063"
"0056   	元大高股息   	20180313	    23.1682"
"0056   	元大高股息   	20180314	    23.0886"
"0056   	元大高股息   	20180315	    23.1151"
"0056   	元大高股息   	20180316	    23.1594"
"0056   	元大高股息   	20180319	    23.1860"
"0056   	元大高股息   	20180320	    23.1328"
"0056   	元大高股息   	20180321	    23.1682"
"0056   	元大高股息   	20180322	    23.1417"
"0056   	元大高股息   	20180323	    22.8584"
"0056   	元大高股息   	20180326	    23.0177"
"0056   	元大高股息   	20180327	    23.0886"
"0056   	元大高股息   	20180328	    22.9558"
"0056   	元大高股息   	20180329	    22.9292"
"0056   	元大高股息   	20180330	    22.9823"
"0056   	元大高股息   	20180331	    22.9735"
"0056   	元大高股息   	20180402	    23.0355"
"0056   	元大高股息   	20180403	    22.9469"
"0056   	元大高股息   	20180409	    22.9735"
"0056   	元大高股息   	20180410	    22.9735"
"0056   	元大高股息   	20180411	    23.1151"
"0056   	元大高股息   	20180412	    23.0177"
"0056   	元大高股息   	20180413	    23.0089"
"0056   	元大高股息   	20180416	    23.0000"
"0056   	元大高股息   	20180417	    22.8141"
"0056   	元大高股息   	20180418	    22.7345"
"0056   	元大高股息   	20180419	    22.8938"
"0056   	元大高股息   	20180420	    22.8584"
"0056   	元大高股息   	20180423	    22.7433"
"0056   	元大高股息   	20180424	    22.5751"
"0056   	元大高股息   	20180425	    22.4069"
"0056   	元大高股息   	20180426	    22.3361"
"0056   	元大高股息   	20180427	    22.2652"
"0056   	元大高股息   	20180430	    22.4866"
"0056   	元大高股息   	20180502	    22.4335"
"0056   	元大高股息   	20180503	    22.3272"
"0056   	元大高股息   	20180504	    22.3095"
"0056   	元大高股息   	20180507	    22.3980"
"0056   	元大高股息   	20180508	    22.5131"
"0056   	元大高股息   	20180509	    22.4866"
"0056   	元大高股息   	20180510	    22.5574"
"0056   	元大高股息   	20180511	    22.6636"
"0056   	元大高股息   	20180514	    22.8850"
"0056   	元大高股息   	20180515	    22.8230"
"0056   	元大高股息   	20180516	    22.9558"
"0056   	元大高股息   	20180517	    23.0709"
"0056   	元大高股息   	20180518	    23.1948"
"0056   	元大高股息   	20180521	    23.3276"
"0056   	元大高股息   	20180522	    23.3719"
"0056   	元大高股息   	20180523	    23.3719"
"0056   	元大高股息   	20180524	    23.3807"
"0056   	元大高股息   	20180525	    23.3099"
"0056   	元大高股息   	20180528	    23.3630"
"0056   	元大高股息   	20180529	    23.3453"
"0056   	元大高股息   	20180530	    23.0266"
"0056   	元大高股息   	20180531	    23.1860"
"0056   	元大高股息   	20180601	    23.3719"
"0056   	元大高股息   	20180604	    23.5666"
"0056   	元大高股息   	20180605	    23.5578"
"0056   	元大高股息   	20180606	    23.7171"
"0056   	元大高股息   	20180607	    23.7171"
"0056   	元大高股息   	20180608	    23.6109"
"0056   	元大高股息   	20180611	    23.6286"
"0056   	元大高股息   	20180612	    23.5489"
"0056   	元大高股息   	20180613	    23.5135"
"0056   	元大高股息   	20180614	    23.3630"
"0056   	元大高股息   	20180615	    23.3010"
"0056   	元大高股息   	20180619	    23.1948"
"0056   	元大高股息   	20180620	    23.1063"
"0056   	元大高股息   	20180621	    23.1240"
"0056   	元大高股息   	20180622	    23.0177"
"0056   	元大高股息   	20180625	    22.8230"
"0056   	元大高股息   	20180626	    22.7079"
"0056   	元大高股息   	20180627	    22.6990"
"0056   	元大高股息   	20180628	    22.4866"
"0056   	元大高股息   	20180629	    22.7167"
"0056   	元大高股息   	20180702	    22.6725"
"0056   	元大高股息   	20180703	    22.5751"
"0056   	元大高股息   	20180704	    22.6017"
"0056   	元大高股息   	20180705	    22.4069"
"0056   	元大高股息   	20180706	    22.3980"
"0056   	元大高股息   	20180709	    22.6636"
"0056   	元大高股息   	20180710	    22.6902"
"0056   	元大高股息   	20180711	    22.5840"
"0056   	元大高股息   	20180712	    22.6725"
"0056   	元大高股息   	20180713	    22.8318"
"0056   	元大高股息   	20180716	    22.9558"
"0056   	元大高股息   	20180717	    22.9912"
"0056   	元大高股息   	20180718	    23.2037"
"0056   	元大高股息   	20180719	    23.1328"
"0056   	元大高股息   	20180720	    23.1417"
"0056   	元大高股息   	20180723	    23.2214"
"0056   	元大高股息   	20180724	    23.3896"
"0056   	元大高股息   	20180725	    23.4338"
"0056   	元大高股息   	20180726	    23.5401"
"0056   	元大高股息   	20180727	    23.8057"
"0056   	元大高股息   	20180730	    23.9385"
"0056   	元大高股息   	20180731	    24.0713"
"0056   	元大高股息   	20180801	    24.1509"
"0056   	元大高股息   	20180802	    23.9030"
"0056   	元大高股息   	20180803	    24.0624"
"0056   	元大高股息   	20180806	    24.2837"
"0056   	元大高股息   	20180807	    24.3014"
"0056   	元大高股息   	20180808	    24.4342"
"0056   	元大高股息   	20180809	    24.3457"
"0056   	元大高股息   	20180810	    24.3723"
"0056   	元大高股息   	20180813	    24.0624"
"0056   	元大高股息   	20180814	    24.2395"
"0056   	元大高股息   	20180815	    23.9916"
"0056   	元大高股息   	20180816	    23.9827"
"0056   	元大高股息   	20180817	    24.0093"
"0056   	元大高股息   	20180820	    24.0713"
"0056   	元大高股息   	20180821	    24.1067"
"0056   	元大高股息   	20180822	    24.1598"
"0056   	元大高股息   	20180823	    24.1686"
"0056   	元大高股息   	20180824	    24.0801"
"0056   	元大高股息   	20180827	    24.2129"
"0056   	元大高股息   	20180828	    24.3988"
"0056   	元大高股息   	20180829	    24.4431"
"0056   	元大高股息   	20180830	    24.5228"
"0056   	元大高股息   	20180831	    24.5936"
"0056   	元大高股息   	20180903	    24.4608"
"0056   	元大高股息   	20180904	    24.4608"
"0056   	元大高股息   	20180905	    24.3723"
"0056   	元大高股息   	20180906	    24.3014"
"0056   	元大高股息   	20180907	    24.0713"
"0056   	元大高股息   	20180910	    23.6109"
"0056   	元大高股息   	20180911	    23.7083"
"0056   	元大高股息   	20180912	    23.6729"
"0056   	元大高股息   	20180913	    23.8322"
"0056   	元大高股息   	20180914	    24.2572"
"0056   	元大高股息   	20180917	    24.3103"
"0056   	元大高股息   	20180918	    24.2572"
"0056   	元大高股息   	20180919	    24.2660"
"0056   	元大高股息   	20180920	    24.2572"
"0056   	元大高股息   	20180921	    24.2660"
"0056   	元大高股息   	20180925	    24.3368"
"0056   	元大高股息   	20180926	    24.2572"
"0056   	元大高股息   	20180927	    24.1952"
"0056   	元大高股息   	20180928	    24.1509"
"0056   	元大高股息   	20181001	    24.1863"
"0056   	元大高股息   	20181002	    24.0801"
"0056   	元大高股息   	20181003	    23.8765"
"0056   	元大高股息   	20181004	    23.7083"
"0056   	元大高股息   	20181005	    23.3984"
"0056   	元大高股息   	20181008	    23.6375"
"0056   	元大高股息   	20181009	    23.3187"
"0056   	元大高股息   	20181011	    22.0528"
"0056   	元大高股息   	20181012	    22.3626"
"0056   	元大高股息   	20181015	    22.2918"
"0056   	元大高股息   	20181016	    22.4777"
"0056   	元大高股息   	20181017	    22.5840"
"0056   	元大高股息   	20181018	    22.6105"
"0056   	元大高股息   	20181019	    22.6194"
"0056   	元大高股息   	20181022	    22.8495"
"0056   	元大高股息   	20181023	    22.6338"
"0056   	元大高股息   	20181024	    22.6244"
"0056   	元大高股息   	20181025	    22.1273"
"0056   	元大高股息   	20181026	    21.9772"
"0056   	元大高股息   	20181029	    21.8928"
"0056   	元大高股息   	20181030	    21.9678"
"0056   	元大高股息   	20181031	    22.3055"
"0056   	元大高股息   	20181101	    22.5869"
"0056   	元大高股息   	20181102	    22.6807"
"0056   	元大高股息   	20181105	    22.6807"
"0056   	元大高股息   	20181106	    22.5869"
"0056   	元大高股息   	20181107	    22.7089"
"0056   	元大高股息   	20181108	    22.8589"
"0056   	元大高股息   	20181109	    22.7089"
"0056   	元大高股息   	20181112	    22.6807"
"0056   	元大高股息   	20181113	    22.6244"
"0056   	元大高股息   	20181114	    22.6526"
"0056   	元大高股息   	20181115	    22.7182"
"0056   	元大高股息   	20181116	    22.7839"
"0056   	元大高股息   	20181119	    22.8871"
"0056   	元大高股息   	20181120	    22.6713"
"0056   	元大高股息   	20181121	    22.6432"
"0056   	元大高股息   	20181122	    22.4931"
"0056   	元大高股息   	20181123	    22.4556"
"0056   	元大高股息   	20181126	    22.6151"
"0056   	元大高股息   	20181127	    22.6057"
"0056   	元大高股息   	20181128	    22.7651"
"0056   	元大高股息   	20181129	    22.8683"
"0056   	元大高股息   	20181130	    22.9434"
"0056   	元大高股息   	20181203	    23.3467"
"0056   	元大高股息   	20181204	    23.2810"
"0056   	元大高股息   	20181205	    23.0747"
"0056   	元大高股息   	20181206	    22.6901"
"0056   	元大高股息   	20181207	    22.7745"
"0056   	元大高股息   	20181210	    22.5775"
"0056   	元大高股息   	20181211	    22.6807"
"0056   	元大高股息   	20181212	    22.8120"
"0056   	元大高股息   	20181213	    22.8777"
"0056   	元大高股息   	20181214	    22.8027"
"0056   	元大高股息   	20181217	    22.8027"
"0056   	元大高股息   	20181218	    22.5400"
"0056   	元大高股息   	20181219	    22.6432"
"0056   	元大高股息   	20181220	    22.6338"
"0056   	元大高股息   	20181221	    22.6432"
"0056   	元大高股息   	20181222	    22.6713"
"0056   	元大高股息   	20181224	    22.6807"
"0056   	元大高股息   	20181225	    22.4837"
"0056   	元大高股息   	20181226	    22.2492"
"0056   	元大高股息   	20181227	    22.4275"
"0056   	元大高股息   	20181228	    22.4556"
"0056   	元大高股息   	20190102	    22.3524"
"0056   	元大高股息   	20190103	    22.1273"
"0056   	元大高股息   	20190104	    21.9491"
"0056   	元大高股息   	20190107	    22.2586"
"0056   	元大高股息   	20190108	    22.3149"
"0056   	元大高股息   	20190109	    22.5588"
"0056   	元大高股息   	20190110	    22.5213"
"0056   	元大高股息   	20190111	    22.5494"
"0056   	元大高股息   	20190114	    22.5025"
"0056   	元大高股息   	20190115	    22.6338"
"0056   	元大高股息   	20190116	    22.7464"
"0056   	元大高股息   	20190117	    22.7558"
"0056   	元大高股息   	20190118	    22.8777"
"0056   	元大高股息   	20190121	    22.9903"
"0056   	元大高股息   	20190122	    22.9809"
"0056   	元大高股息   	20190123	    22.9246"
"0056   	元大高股息   	20190124	    23.0278"
"0056   	元大高股息   	20190125	    23.3561"
"0056   	元大高股息   	20190128	    23.4593"
"0056   	元大高股息   	20190129	    23.3467"
"0056   	元大高股息   	20190130	    23.3748"
"0056   	元大高股息   	20190211	    23.4405"
"0056   	元大高股息   	20190212	    23.6938"
"0056   	元大高股息   	20190213	    23.8438"
"0056   	元大高股息   	20190214	    23.8532"
"0056   	元大高股息   	20190215	    23.8157"
"0056   	元大高股息   	20190218	    23.9376"
"0056   	元大高股息   	20190219	    23.9376"
"0056   	元大高股息   	20190220	    24.1440"
"0056   	元大高股息   	20190221	    24.2378"
"0056   	元大高股息   	20190222	    24.2941"
"0056   	元大高股息   	20190225	    24.5098"
"0056   	元大高股息   	20190226	    24.5567"
"0056   	元大高股息   	20190227	    24.3504"
"0056   	元大高股息   	20190304	    24.5004"
"0056   	元大高股息   	20190305	    24.3879"
"0056   	元大高股息   	20190306	    24.4629"
"0056   	元大高股息   	20190307	    24.3691"
"0056   	元大高股息   	20190308	    24.2378"
"0056   	元大高股息   	20190311	    24.2847"
"0056   	元大高股息   	20190312	    24.3972"
"0056   	元大高股息   	20190313	    24.3691"
"0056   	元大高股息   	20190314	    24.3035"
"0056   	元大高股息   	20190315	    24.3035"
"0056   	元大高股息   	20190318	    24.5098"
"0056   	元大高股息   	20190319	    24.5942"
"0056   	元大高股息   	20190320	    24.5755"
"0056   	元大高股息   	20190321	    24.7349"
"0056   	元大高股息   	20190322	    24.7349"
"0056   	元大高股息   	20190325	    24.4817"
"0056   	元大高股息   	20190326	    24.6224"
"0056   	元大高股息   	20190327	    24.6505"
"0056   	元大高股息   	20190328	    24.6130"
"0056   	元大高股息   	20190329	    24.7631"
"0056   	元大高股息   	20190401	    24.8662"
"0056   	元大高股息   	20190402	    24.9319"
"0056   	元大高股息   	20190403	    25.0726"
"0056   	元大高股息   	20190408	    25.2602"
"0056   	元大高股息   	20190409	    25.3446"
"0056   	元大高股息   	20190410	    25.2977"
"0056   	元大高股息   	20190411	    25.2227"
"0056   	元大高股息   	20190412	    25.1007"
"0056   	元大高股息   	20190415	    25.3165"
"0056   	元大高股息   	20190416	    25.5604"
"0056   	元大高股息   	20190417	    25.7386"
"0056   	元大高股息   	20190418	    25.4572"
"0056   	元大高股息   	20190419	    25.6542"
"0056   	元大高股息   	20190422	    25.7104"
"0056   	元大高股息   	20190423	    25.6635"
"0056   	元大高股息   	20190424	    25.8605"
"0056   	元大高股息   	20190425	    25.9356"
"0056   	元大高股息   	20190426	    25.8136"
"0056   	元大高股息   	20190429	    25.6542"
"0056   	元大高股息   	20190430	    25.6542"
"0056   	元大高股息   	20190502	    25.7011"
"0056   	元大高股息   	20190503	    25.8511"
"0056   	元大高股息   	20190506	    25.4009"
"0056   	元大高股息   	20190507	    25.5697"
"0056   	元大高股息   	20190508	    25.5135"
"0056   	元大高股息   	20190509	    25.0820"
"0056   	元大高股息   	20190510	    24.9038"
"0056   	元大高股息   	20190513	    24.4723"
"0056   	元大高股息   	20190514	    24.4535"
"0056   	元大高股息   	20190515	    24.5567"
"0056   	元大高股息   	20190516	    24.3128"
"0056   	元大高股息   	20190517	    24.1065"
"0056   	元大高股息   	20190520	    24.1065"
"0056   	元大高股息   	20190521	    24.1628"
"0056   	元大高股息   	20190522	    24.1909"
"0056   	元大高股息   	20190523	    23.8626"
"0056   	元大高股息   	20190524	    23.8626"
"0056   	元大高股息   	20190527	    23.8720"
"0056   	元大高股息   	20190528	    23.9189"
"0056   	元大高股息   	20190529	    23.8157"
"0056   	元大高股息   	20190530	    23.9939"
"0056   	元大高股息   	20190531	    24.3316"
"0056   	元大高股息   	20190603	    24.2378"
"0056   	元大高股息   	20190604	    24.1628"
"0056   	元大高股息   	20190605	    24.2097"
"0056   	元大高股息   	20190606	    24.0971"
"0056   	元大高股息   	20190610	    24.3785"
"0056   	元大高股息   	20190611	    24.4254"
"0056   	元大高股息   	20190612	    24.4817"
"0056   	元大高股息   	20190613	    24.3972"
"0056   	元大高股息   	20190614	    24.3785"
"0056   	元大高股息   	20190617	    24.4348"
"0056   	元大高股息   	20190618	    24.4441"
"0056   	元大高股息   	20190619	    24.8287"
"0056   	元大高股息   	20190620	    24.9600"
"0056   	元大高股息   	20190621	    24.8756"
"0056   	元大高股息   	20190624	    24.9507"
"0056   	元大高股息   	20190625	    24.8287"
"0056   	元大高股息   	20190626	    24.7912"
"0056   	元大高股息   	20190627	    24.9600"
"0056   	元大高股息   	20190628	    24.9413"
"0056   	元大高股息   	20190701	    25.2790"
"0056   	元大高股息   	20190702	    25.2883"
"0056   	元大高股息   	20190703	    25.1195"
"0056   	元大高股息   	20190704	    25.2602"
"0056   	元大高股息   	20190705	    25.3165"
"0056   	元大高股息   	20190708	    25.2883"
"0056   	元大高股息   	20190709	    25.2039"
"0056   	元大高股息   	20190710	    25.2790"
"0056   	元大高股息   	20190711	    25.4290"
"0056   	元大高股息   	20190712	    25.4759"
"0056   	元大高股息   	20190715	    25.5228"
"0056   	元大高股息   	20190716	    25.5697"
"0056   	元大高股息   	20190717	    25.4572"
"0056   	元大高股息   	20190718	    25.3821"
"0056   	元大高股息   	20190719	    25.3821"
"0056   	元大高股息   	20190722	    25.4290"
"0056   	元大高股息   	20190723	    25.5510"
"0056   	元大高股息   	20190724	    25.5885"
"0056   	元大高股息   	20190725	    25.7667"
"0056   	元大高股息   	20190726	    25.7011"
"0056   	元大高股息   	20190729	    25.6729"
"0056   	元大高股息   	20190730	    25.5979"
"0056   	元大高股息   	20190731	    25.5135"
"0056   	元大高股息   	20190801	    25.4197"
"0056   	元大高股息   	20190802	    25.1852"
"0056   	元大高股息   	20190805	    24.9507"
"0056   	元大高股息   	20190806	    24.8756"
"0056   	元大高股息   	20190807	    24.7912"
"0056   	元大高股息   	20190808	    24.9131"
"0056   	元大高股息   	20190812	    25.2321"
"0056   	元大高股息   	20190813	    25.1007"
"0056   	元大高股息   	20190814	    25.2602"
"0056   	元大高股息   	20190815	    25.1570"
"0056   	元大高股息   	20190816	    25.2790"
"0056   	元大高股息   	20190819	    25.3540"
"0056   	元大高股息   	20190820	    25.3915"
"0056   	元大高股息   	20190821	    25.3728"
"0056   	元大高股息   	20190822	    25.3446"
"0056   	元大高股息   	20190823	    25.3446"
"0056   	元大高股息   	20190826	    25.2133"
"0056   	元大高股息   	20190827	    25.2883"
"0056   	元大高股息   	20190828	    25.2977"
"0056   	元大高股息   	20190829	    25.3259"
"0056   	元大高股息   	20190830	    25.5604"
"0056   	元大高股息   	20190902	    25.7386"
"0056   	元大高股息   	20190903	    25.7011"
"0056   	元大高股息   	20190904	    25.8324"
"0056   	元大高股息   	20190905	    25.9918"
"0056   	元大高股息   	20190906	    26.1044"
"0056   	元大高股息   	20190909	    26.0481"
"0056   	元大高股息   	20190910	    26.0200"
"0056   	元大高股息   	20190911	    26.0856"
"0056   	元大高股息   	20190912	    26.1888"
"0056   	元大高股息   	20190916	    26.2076"
"0056   	元大高股息   	20190917	    26.2639"
"0056   	元大高股息   	20190918	    26.3108"
"0056   	元大高股息   	20190919	    26.2357"
"0056   	元大高股息   	20190920	    26.2451"
"0056   	元大高股息   	20190923	    26.3764"
"0056   	元大高股息   	20190924	    26.5734"
"0056   	元大高股息   	20190925	    26.4515"
"0056   	元大高股息   	20190926	    26.4046"
"0056   	元大高股息   	20190927	    26.1513"
"0056   	元大高股息   	20191001	    26.4327"
"0056   	元大高股息   	20191002	    26.4233"
"0056   	元大高股息   	20191003	    26.3764"
"0056   	元大高股息   	20191004	    26.3952"
"0056   	元大高股息   	20191007	    26.6578"
"0056   	元大高股息   	20191008	    26.6766"
"0056   	元大高股息   	20191009	    26.5265"
"0056   	元大高股息   	20191014	    26.7516"
"0056   	元大高股息   	20191015	    26.6860"
"0056   	元大高股息   	20191016	    26.7422"
"0056   	元大高股息   	20191017	    26.9205"
"0056   	元大高股息   	20191018	    27.0330"
"0056   	元大高股息   	20191021	    27.1550"
"0056   	元大高股息   	20191022	    27.2300"
"0056   	元大高股息   	20191023	    27.5400"
"0056   	元大高股息   	20191024	    27.6500"
"0056   	元大高股息   	20191025	    27.6000"
"0056   	元大高股息   	20191028	    27.7000"
"0056   	元大高股息   	20191029	    27.6200"
"0056   	元大高股息   	20191030	    27.6500"
"0056   	元大高股息   	20191031	    27.5800"
"0056   	元大高股息   	20191101	    27.6300"
"0056   	元大高股息   	20191104	    27.8400"
"0056   	元大高股息   	20191105	    28.0300"
"0056   	元大高股息   	20191106	    27.9300"
"0056   	元大高股息   	20191107	    27.8000"
"0056   	元大高股息   	20191108	    27.8800"
"0056   	元大高股息   	20191111	    27.5000"
"0056   	元大高股息   	20191112	    27.7400"
"0056   	元大高股息   	20191113	    27.7900"
"0056   	元大高股息   	20191114	    27.8300"
"0056   	元大高股息   	20191115	    27.8800"
"0056   	元大高股息   	20191118	    28.0500"
"0056   	元大高股息   	20191119	    28.1400"
"0056   	元大高股息   	20191120	    28.0900"
"0056   	元大高股息   	20191121	    28.0000"
"0056   	元大高股息   	20191122	    28.0100"
"0056   	元大高股息   	20191125	    27.9900"
"0056   	元大高股息   	20191126	    28.0600"
"0056   	元大高股息   	20191127	    28.0400"
"0056   	元大高股息   	20191128	    28.0300"
"0056   	元大高股息   	20191129	    27.7500"
"0056   	元大高股息   	20191202	    27.6500"
"0056   	元大高股息   	20191203	    27.9200"
"0056   	元大高股息   	20191204	    27.8800"
"0056   	元大高股息   	20191205	    28.0300"
"0056   	元大高股息   	20191206	    28.1300"
"0056   	元大高股息   	20191209	    28.2100"
"0056   	元大高股息   	20191210	    28.1400"
"0056   	元大高股息   	20191211	    28.2100"
"0056   	元大高股息   	20191212	    28.3100"
"0056   	元大高股息   	20191213	    28.3700"
"0056   	元大高股息   	20191216	    28.5700"
"0056   	元大高股息   	20191217	    28.7100"
"0056   	元大高股息   	20191218	    28.7700"
"0056   	元大高股息   	20191219	    28.6900"
"0056   	元大高股息   	20191220	    28.8000"
"0056   	元大高股息   	20191223	    28.7200"
"0056   	元大高股息   	20191224	    28.7400"
"0056   	元大高股息   	20191225	    28.8300"
"0056   	元大高股息   	20191226	    28.8600"
"0056   	元大高股息   	20191227	    28.9000"
"0056   	元大高股息   	20191230	    29.0000"
"0056   	元大高股息   	20191231	    28.9700"
